CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea
8,1029,1151,ARTVİN,ARDANUÇ,Wheat,1.11,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Barley,0.0,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Sunflower,0.0,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Rice,4.94,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Lentil,7.8,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Chickpea,0.0,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Cotton,1.76,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Sugarbeet,0.0,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Soybean,3.8,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Peanut,4.83,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Oat,6.02,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Potato,3.69,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Corn,0.63,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Canola,1.26,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Onion,0.34,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Bean,0.64,10.86
8,1029,1151,ARTVİN,ARDANUÇ,Tomato,0.0,10.86
8,1029,1152,ARTVİN,ARDANUÇ,Wheat,1.1,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Barley,3.65,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Sunflower,1.19,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Rice,7.53,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Lentil,3.59,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Chickpea,3.6,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Cotton,2.64,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Sugarbeet,0.0,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Soybean,2.05,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Peanut,5.58,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Oat,0.22,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Potato,2.17,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Corn,5.07,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Canola,6.47,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Onion,3.69,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Bean,0.0,8.6
8,1029,1152,ARTVİN,ARDANUÇ,Tomato,3.26,8.6
8,1029,1153,ARTVİN,ARDANUÇ,Wheat,2.82,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Barley,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Sunflower,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Rice,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Lentil,1.08,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Chickpea,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Cotton,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Sugarbeet,0.65,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Soybean,0.0,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Peanut,3.82,25.53
8,1029,1153,ARTVİN,ARDANUÇ,Oat,3.31,25.53
