CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea
40,618,6031,KIRŞEHİR,AKÇAKENT,Wheat,0.18,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Barley,1.96,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Sunflower,4.85,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Rice,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Lentil,5.84,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Chickpea,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Cotton,4.7,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Sugarbeet,6.95,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Soybean,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Peanut,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Oat,5.6,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Potato,3.39,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Corn,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Canola,0.0,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Onion,6.67,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Bean,3.12,23.35
40,618,6031,KIRŞEHİR,AKÇAKENT,Tomato,5.28,23.35
40,618,6032,KIRŞEHİR,AKÇAKENT,Wheat,4.97,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Barley,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Sunflower,4.13,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Rice,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Lentil,4.45,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Chickpea,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Cotton,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Sugarbeet,2.67,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Soybean,1.96,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Peanut,0.6,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Oat,2.67,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Potato,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Corn,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Canola,3.56,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Onion,0.0,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Bean,3.23,13.12
40,618,6032,KIRŞEHİR,AKÇAKENT,Tomato,1.98,13.12
40,618,6033,KIRŞEHİR,AKÇAKENT,Wheat,2.1,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Barley,4.09,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Sunflower,0.37,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Rice,0.0,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Lentil,5.02,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Chickpea,3.35,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Cotton,0.0,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Sugarbeet,4.36,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Soybean,0.0,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Peanut,3.42,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Oat,0.0,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Potato,3.64,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Corn,0.0,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Canola,7.33,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Onion,7.07,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Bean,3.85,8.87
40,618,6033,KIRŞEHİR,AKÇAKENT,Tomato,0.0,8.87
40,618,6034,KIRŞEHİR,AKÇAKENT,Wheat,0.65,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Barley,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Sunflower,5.08,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Rice,7.39,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Lentil,2.67,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Chickpea,3.24,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Cotton,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Sugarbeet,2.3,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Soybean,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Peanut,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Oat,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Potato,1.33,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Corn,4.04,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Canola,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Onion,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Bean,0.0,26.72
40,618,6034,KIRŞEHİR,AKÇAKENT,Tomato,0.0,26.72
40,618,6035,KIRŞEHİR,AKÇAKENT,Wheat,0.59,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Barley,0.0,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Sunflower,3.32,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Rice,3.46,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Lentil,0.0,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Chickpea,5.73,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Cotton,2.33,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Sugarbeet,0.0,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Soybean,1.97,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Peanut,1.5,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Oat,0.87,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Potato,3.59,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Corn,3.86,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Canola,4.76,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Onion,0.0,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Bean,0.0,22.0
40,618,6035,KIRŞEHİR,AKÇAKENT,Tomato,0.17,22.0
40,618,6036,KIRŞEHİR,AKÇAKENT,Wheat,0.71,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Barley,0.0,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Sunflower,0.38,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Rice,5.78,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Lentil,4.13,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Chickpea,0.0,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Cotton,0.0,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Sugarbeet,4.9,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Soybean,0.41,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Peanut,3.42,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Oat,2.52,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Potato,3.11,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Corn,7.47,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Canola,1.56,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Onion,3.68,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Bean,3.94,30.01
40,618,6036,KIRŞEHİR,AKÇAKENT,Tomato,6.26,30.01
40,618,6037,KIRŞEHİR,AKÇAKENT,Wheat,1.34,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Barley,1.03,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Sunflower,0.0,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Rice,3.5,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Lentil,0.0,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Chickpea,1.08,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Cotton,2.48,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Sugarbeet,0.0,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Soybean,6.42,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Peanut,3.99,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Oat,0.64,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Potato,5.91,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Corn,0.0,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Canola,0.0,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Onion,2.04,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Bean,1.73,31.31
40,618,6037,KIRŞEHİR,AKÇAKENT,Tomato,1.59,31.31
40,618,6038,KIRŞEHİR,AKÇAKENT,Wheat,0.0,2.59
40,618,6038,KIRŞEHİR,AKÇAKENT,Barley,0.48,2.59
