CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea
23,501,3251,ELAZIĞ,AĞIN,Wheat,4.91,22.21
23,501,3251,ELAZIĞ,AĞIN,Barley,1.65,22.21
23,501,3251,ELAZIĞ,AĞIN,Sunflower,0.0,22.21
23,501,3251,ELAZIĞ,AĞIN,Rice,6.58,22.21
23,501,3251,ELAZIĞ,AĞIN,Lentil,0.0,22.21
23,501,3251,ELAZIĞ,AĞIN,Chickpea,4.54,22.21
23,501,3251,ELAZIĞ,AĞIN,Cotton,0.65,22.21
23,501,3251,ELAZIĞ,AĞIN,Sugarbeet,4.57,22.21
23,501,3251,ELAZIĞ,AĞIN,Soybean,1.43,22.21
23,501,3251,ELAZIĞ,AĞIN,Peanut,4.71,22.21
23,501,3251,ELAZIĞ,AĞIN,Oat,0.0,22.21
23,501,3251,ELAZIĞ,AĞIN,Potato,4.85,22.21
23,501,3251,ELAZIĞ,AĞIN,Corn,0.55,22.21
23,501,3251,ELAZIĞ,AĞIN,Canola,3.34,22.21
23,501,3251,ELAZIĞ,AĞIN,Onion,1.69,22.21
23,501,3251,ELAZIĞ,AĞIN,Bean,3.23,22.21
23,501,3251,ELAZIĞ,AĞIN,Tomato,1.97,22.21
23,501,3252,ELAZIĞ,AĞIN,Wheat,0.98,12.06
23,501,3252,ELAZIĞ,AĞIN,Barley,6.16,12.06
23,501,3252,ELAZIĞ,AĞIN,Sunflower,0.23,12.06
23,501,3252,ELAZIĞ,AĞIN,Rice,2.69,12.06
23,501,3252,ELAZIĞ,AĞIN,Lentil,0.0,12.06
23,501,3252,ELAZIĞ,AĞIN,Chickpea,2.95,12.06
23,501,3252,ELAZIĞ,AĞIN,Cotton,2.2,12.06
23,501,3252,ELAZIĞ,AĞIN,Sugarbeet,1.73,12.06
23,501,3252,ELAZIĞ,AĞIN,Soybean,1.9,12.06
23,501,3252,ELAZIĞ,AĞIN,Peanut,0.0,12.06
23,501,3252,ELAZIĞ,AĞIN,Oat,0.54,12.06
23,501,3252,ELAZIĞ,AĞIN,Potato,0.91,12.06
23,501,3252,ELAZIĞ,AĞIN,Corn,6.18,12.06
23,501,3252,ELAZIĞ,AĞIN,Canola,7.61,12.06
23,501,3252,ELAZIĞ,AĞIN,Onion,4.4,12.06
23,501,3252,ELAZIĞ,AĞIN,Bean,4.56,12.06
23,501,3252,ELAZIĞ,AĞIN,Tomato,3.49,12.06
23,501,3253,ELAZIĞ,AĞIN,Wheat,0.0,16.13
23,501,3253,ELAZIĞ,AĞIN,Barley,0.0,16.13
23,501,3253,ELAZIĞ,AĞIN,Sunflower,0.0,16.13
23,501,3253,ELAZIĞ,AĞIN,Rice,0.48,16.13
23,501,3253,ELAZIĞ,AĞIN,Lentil,0.0,16.13
23,501,3253,ELAZIĞ,AĞIN,Chickpea,3.1,16.13
23,501,3253,ELAZIĞ,AĞIN,Cotton,0.0,16.13
23,501,3253,ELAZIĞ,AĞIN,Sugarbeet,2.51,16.13
23,501,3253,ELAZIĞ,AĞIN,Soybean,7.27,16.13
23,501,3253,ELAZIĞ,AĞIN,Peanut,1.55,16.13
23,501,3253,ELAZIĞ,AĞIN,Oat,0.0,16.13
