CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea
63,92,8231,ŞANLIURFA,AKÇAKALE,Wheat,2.41,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Barley,2.92,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Sunflower,1.39,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Rice,0.0,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Lentil,3.79,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Chickpea,6.46,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Cotton,1.71,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Sugarbeet,2.86,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Soybean,5.62,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Peanut,0.34,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Oat,0.0,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Potato,4.36,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Corn,5.64,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Canola,4.36,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Onion,1.25,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Bean,0.0,26.0
63,92,8231,ŞANLIURFA,AKÇAKALE,Tomato,5.68,26.0
63,92,8232,ŞANLIURFA,AKÇAKALE,Wheat,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Barley,4.24,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Sunflower,2.97,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Rice,7.72,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Lentil,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Chickpea,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Cotton,7.49,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Sugarbeet,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Soybean,2.86,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Peanut,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Oat,1.35,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Potato,7.86,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Corn,0.98,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Canola,4.44,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Onion,0.0,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Bean,6.37,26.19
63,92,8232,ŞANLIURFA,AKÇAKALE,Tomato,3.42,26.19
63,92,8233,ŞANLIURFA,AKÇAKALE,Wheat,0.0,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Barley,0.2,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Sunflower,1.99,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Rice,0.0,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Lentil,1.81,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Chickpea,5.19,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Cotton,4.46,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Sugarbeet,0.35,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Soybean,4.81,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Peanut,3.54,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Oat,8.51,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Potato,0.0,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Corn,1.08,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Canola,4.04,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Onion,5.2,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Bean,0.0,22.21
63,92,8233,ŞANLIURFA,AKÇAKALE,Tomato,0.01,22.21
63,92,8234,ŞANLIURFA,AKÇAKALE,Wheat,0.0,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Barley,3.32,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Sunflower,0.22,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Rice,0.0,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Lentil,0.27,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Chickpea,6.8,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Cotton,2.28,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Sugarbeet,5.75,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Soybean,3.3,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Peanut,1.33,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Oat,0.03,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Potato,0.0,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Corn,0.0,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Canola,2.46,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Onion,1.64,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Bean,4.3,8.62
63,92,8234,ŞANLIURFA,AKÇAKALE,Tomato,3.87,8.62
63,92,8235,ŞANLIURFA,AKÇAKALE,Wheat,1.68,29.24
63,92,8235,ŞANLIURFA,AKÇAKALE,Barley,0.0,29.24
63,92,8235,ŞANLIURFA,AKÇAKALE,Sunflower,1.45,29.24
