CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea,VarName,VarValue,Utility
35,518,4861,İZMİR,ALİAĞA,Oat,9.7,38.19,x10,1.0,370.4429999999999
35,518,4862,İZMİR,ALİAĞA,Bean,7.0,16.54,x32,1.0,115.78
35,518,4863,İZMİR,ALİAĞA,Chickpea,9.22,7.03,x39,1.0,64.81660000000001
35,518,4864,İZMİR,ALİAĞA,Peanut,6.73,20.37,x60,1.0,137.0901
35,518,4865,İZMİR,ALİAĞA,Cotton,7.15,4.31,x74,1.0,30.816499999999998
35,518,4866,İZMİR,ALİAĞA,Lentil,9.96,23.16,x89,1.0,230.67360000000002
35,518,4867,İZMİR,ALİAĞA,Rice,6.76,9.14,x105,1.0,61.7864
35,518,4868,İZMİR,ALİAĞA,Barley,9.92,27.64,x120,1.0,274.1888
35,518,4869,İZMİR,ALİAĞA,Chickpea,8.41,16.45,x141,1.0,138.34449999999998
35,518,4870,İZMİR,ALİAĞA,Onion,9.08,16.5,x167,1.0,149.82
35,405,4871,İZMİR,BALÇOVA,Soybean,7.25,23.12,x178,1.0,167.62
35,405,4872,İZMİR,BALÇOVA,Barley,10.86,24.08,x188,1.0,261.50879999999995
35,405,4873,İZMİR,BALÇOVA,Rice,6.1,20.1,x207,1.0,122.61
35,405,4874,İZMİR,BALÇOVA,Onion,7.96,20.74,x235,1.0,165.0904
35,405,4875,İZMİR,BALÇOVA,Canola,6.59,0.61,x251,1.0,4.0199
35,405,4876,İZMİR,BALÇOVA,Cotton,6.88,29.04,x261,1.0,199.7952
35,405,4877,İZMİR,BALÇOVA,Chickpea,7.19,10.45,x277,1.0,75.1355
35,405,4878,İZMİR,BALÇOVA,Cotton,6.32,2.78,x295,1.0,17.5696
35,405,4879,İZMİR,BALÇOVA,Sugarbeet,7.98,22.39,x313,1.0,178.6722
35,405,4880,İZMİR,BALÇOVA,Rice,6.68,24.91,x326,1.0,166.3988
35,384,4881,İZMİR,BAYINDIR,Oat,5.54,15.39,x350,1.0,85.2606
35,384,4882,İZMİR,BAYINDIR,Barley,6.48,14.01,x358,1.0,90.7848
35,384,4883,İZMİR,BAYINDIR,Bean,5.29,14.03,x389,1.0,74.2187
35,384,4884,İZMİR,BAYINDIR,Bean,8.19,17.88,x406,1.0,146.4372
35,384,4885,İZMİR,BAYINDIR,Peanut,7.38,15.2,x417,1.0,112.17599999999999
35,384,4886,İZMİR,BAYINDIR,Peanut,7.77,19.01,x434,1.0,147.70770000000002
35,384,4887,İZMİR,BAYINDIR,Barley,8.37,39.28,x443,1.0,328.7736
35,384,4888,İZMİR,BAYINDIR,Barley,7.65,23.77,x460,1.0,181.8405
35,384,4889,İZMİR,BAYINDIR,Tomato,5.89,25.96,x492,1.0,152.9044
35,384,4890,İZMİR,BAYINDIR,Rice,6.36,30.64,x496,1.0,194.87040000000002
35,436,4891,İZMİR,BAYRAKLI,Wheat,7.14,13.36,x510,1.0,95.39039999999999
35,436,4892,İZMİR,BAYRAKLI,Canola,11.18,24.9,x540,1.0,278.382
35,436,4893,İZMİR,BAYRAKLI,Barley,6.32,14.78,x545,1.0,93.4096
35,436,4894,İZMİR,BAYRAKLI,Bean,5.12,11.62,x576,1.0,59.4944
35,436,4895,İZMİR,BAYRAKLI,Tomato,7.52,20.75,x594,1.0,156.04
35,436,4896,İZMİR,BAYRAKLI,Sunflower,8.83,19.62,x597,1.0,173.24460000000002
35,436,4897,İZMİR,BAYRAKLI,Oat,5.65,11.47,x622,1.0,64.80550000000001
35,436,4898,İZMİR,BAYRAKLI,Bean,5.7,16.15,x644,1.0,92.05499999999999
35,436,4899,İZMİR,BAYRAKLI,Tomato,6.3,13.72,x662,1.0,86.436
35,436,4900,İZMİR,BAYRAKLI,Potato,7.89,26.46,x674,1.0,208.7694
35,586,4901,İZMİR,BERGAMA,Sunflower,5.92,25.56,x682,1.0,151.3152
35,586,4902,İZMİR,BERGAMA,Soybean,6.95,20.4,x705,1.0,141.78
35,586,4903,İZMİR,BERGAMA,Peanut,5.99,17.9,x723,1.0,107.22099999999999
35,586,4904,İZMİR,BERGAMA,Soybean,5.76,3.02,x739,1.0,17.3952
35,586,4905,İZMİR,BERGAMA,Bean,6.38,22.84,x763,1.0,145.7192
35,586,4906,İZMİR,BERGAMA,Soybean,7.09,21.84,x773,1.0,154.8456
35,586,4907,İZMİR,BERGAMA,Oat,6.21,17.0,x792,1.0,105.57
35,586,4908,İZMİR,BERGAMA,Cotton,8.32,30.69,x805,1.0,255.34080000000003
35,586,4909,İZMİR,BERGAMA,Wheat,6.29,20.05,x816,1.0,126.1145
35,586,4910,İZMİR,BERGAMA,Barley,7.77,5.34,x834,1.0,41.4918
35,342,4911,İZMİR,BEYDAĞ,Oat,7.34,23.43,x860,1.0,171.9762
35,342,4912,İZMİR,BEYDAĞ,Chickpea,6.13,21.29,x872,1.0,130.5077
35,342,4913,İZMİR,BEYDAĞ,Sunflower,8.25,6.5,x886,1.0,53.625
35,342,4914,İZMİR,BEYDAĞ,Tomato,8.21,5.0,x917,1.0,41.050000000000004
35,342,4915,İZMİR,BEYDAĞ,Onion,8.88,25.17,x932,1.0,223.50960000000003
35,342,4916,İZMİR,BEYDAĞ,Lentil,8.27,6.6,x939,1.0,54.581999999999994
35,342,4917,İZMİR,BEYDAĞ,Soybean,6.63,5.0,x960,1.0,33.15
35,342,4918,İZMİR,BEYDAĞ,Rice,7.53,22.0,x972,1.0,165.66
35,342,4919,İZMİR,BEYDAĞ,Bean,6.79,19.68,x1001,1.0,133.6272
35,342,4920,İZMİR,BEYDAĞ,Lentil,7.02,3.0,x1007,1.0,21.06
35,446,4921,İZMİR,BORNOVA,Corn,8.98,17.98,x1032,1.0,161.46040000000002
35,446,4922,İZMİR,BORNOVA,Cotton,6.98,14.63,x1043,1.0,102.11740000000002
35,446,4923,İZMİR,BORNOVA,Chickpea,4.22,16.61,x1059,1.0,70.09419999999999
35,446,4924,İZMİR,BORNOVA,Tomato,5.73,2.32,x1087,1.0,13.2936
35,446,4925,İZMİR,BORNOVA,Potato,5.76,3.52,x1099,1.0,20.275199999999998
35,446,4926,İZMİR,BORNOVA,Barley,8.14,13.41,x1106,1.0,109.15740000000001
35,446,4927,İZMİR,BORNOVA,Soybean,6.15,4.43,x1130,1.0,27.2445
35,446,4928,İZMİR,BORNOVA,Barley,10.93,16.59,x1140,1.0,181.3287
35,446,4929,İZMİR,BORNOVA,Corn,7.54,12.65,x1168,1.0,95.381
35,446,4930,İZMİR,BORNOVA,Bean,6.78,3.01,x1188,1.0,20.407799999999998
35,401,4931,İZMİR,BUCA,Bean,4.04,25.99,x1205,1.0,104.9996
35,401,4932,İZMİR,BUCA,Oat,6.79,22.92,x1217,1.0,155.6268
35,401,4933,İZMİR,BUCA,Sugarbeet,5.54,19.6,x1231,1.0,108.584
35,401,4934,İZMİR,BUCA,Cotton,8.32,14.7,x1247,1.0,122.304
35,401,4935,İZMİR,BUCA,Peanut,9.57,7.0,x1267,1.0,66.99000000000001
35,401,4936,İZMİR,BUCA,Wheat,7.19,14.94,x1275,1.0,107.4186
35,401,4937,İZMİR,BUCA,Cotton,7.45,7.2,x1298,1.0,53.64
35,401,4938,İZMİR,BUCA,Corn,5.2,7.82,x1321,1.0,40.664
35,401,4939,İZMİR,BUCA,Sugarbeet,5.28,17.2,x1333,1.0,90.816
35,401,4940,İZMİR,BUCA,Corn,6.85,23.48,x1355,1.0,160.838
35,424,4941,İZMİR,ÇEŞME,Cotton,5.81,28.3,x1366,1.0,164.423
35,424,4942,İZMİR,ÇEŞME,Canola,8.49,19.01,x1390,1.0,161.3949
35,424,4943,İZMİR,ÇEŞME,Cotton,8.76,21.28,x1400,1.0,186.4128
35,424,4944,İZMİR,ÇEŞME,Chickpea,9.82,29.81,x1416,1.0,292.7342
35,424,4945,İZMİR,ÇEŞME,Barley,8.77,31.75,x1429,1.0,278.4475
35,424,4946,İZMİR,ÇEŞME,Soybean,6.75,26.93,x1453,1.0,181.7775
35,424,4947,İZMİR,ÇEŞME,Wheat,8.34,13.37,x1462,1.0,111.5058
35,424,4948,İZMİR,ÇEŞME,Potato,8.12,8.04,x1490,1.0,65.28479999999999
35,424,4949,İZMİR,ÇEŞME,Canola,7.74,26.31,x1509,1.0,203.6394
35,424,4950,İZMİR,ÇEŞME,Oat,5.96,5.0,x1523,1.0,29.8
35,448,4951,İZMİR,ÇİĞLİ,Peanut,9.71,25.65,x1539,1.0,249.0615
35,448,4952,İZMİR,ÇİĞLİ,Cotton,10.85,12.91,x1553,1.0,140.0735
35,448,4953,İZMİR,ÇİĞLİ,Barley,7.36,6.87,x1565,1.0,50.5632
35,448,4954,İZMİR,ÇİĞLİ,Corn,9.46,5.58,x1593,1.0,52.78680000000001
35,448,4955,İZMİR,ÇİĞLİ,Potato,7.08,27.54,x1609,1.0,194.98319999999998
35,448,4956,İZMİR,ÇİĞLİ,Lentil,7.75,19.05,x1619,1.0,147.63750000000002
35,448,4957,İZMİR,ÇİĞLİ,Onion,8.25,14.62,x1646,1.0,120.615
35,448,4958,İZMİR,ÇİĞLİ,Rice,7.73,9.57,x1652,1.0,73.9761
35,448,4959,İZMİR,ÇİĞLİ,Canola,6.34,38.74,x1679,1.0,245.6116
35,448,4960,İZMİR,ÇİĞLİ,Lentil,7.58,12.33,x1687,1.0,93.4614
35,567,4961,İZMİR,DİKİLİ,Oat,7.59,5.67,x1710,1.0,43.0353
35,567,4962,İZMİR,DİKİLİ,Tomato,9.82,10.79,x1733,1.0,105.95779999999999
