CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea,VarName,VarValue,Utility
25,700,3451,ERZURUM,AŞKALE,Cotton,8.41,2.63,x6,1.0,22.118299999999998
25,700,3452,ERZURUM,AŞKALE,Sunflower,7.71,19.92,x19,1.0,153.5832
25,700,3453,ERZURUM,AŞKALE,Wheat,10.7,21.77,x34,1.0,232.939
25,700,3454,ERZURUM,AŞKALE,Rice,6.68,26.98,x54,1.0,180.22639999999998
25,700,3455,ERZURUM,AŞKALE,Peanut,5.95,12.66,x77,1.0,75.327
25,700,3456,ERZURUM,AŞKALE,Chickpea,7.9,28.36,x90,1.0,224.044
25,700,3457,ERZURUM,AŞKALE,Bean,5.4,17.84,x117,1.0,96.336
25,700,3458,ERZURUM,AŞKALE,Cotton,9.52,28.04,x125,1.0,266.94079999999997
25,700,3459,ERZURUM,AŞKALE,Chickpea,10.24,0.37,x141,1.0,3.7888
25,700,3460,ERZURUM,AŞKALE,Lentil,6.51,28.85,x157,1.0,187.8135
25,753,3461,ERZURUM,AZİZİYE,Soybean,8.7,1.6,x178,1.0,13.92
25,753,3462,ERZURUM,AZİZİYE,Sunflower,7.8,22.42,x189,1.0,174.876
25,753,3463,ERZURUM,AZİZİYE,Chickpea,6.76,25.83,x209,1.0,174.61079999999998
25,753,3464,ERZURUM,AZİZİYE,Peanut,6.87,7.4,x230,1.0,50.838
25,753,3465,ERZURUM,AZİZİYE,Rice,6.32,5.0,x241,1.0,31.6
25,753,3466,ERZURUM,AZİZİYE,Potato,4.76,18.88,x266,1.0,89.8688
25,753,3467,ERZURUM,AZİZİYE,Oat,6.45,6.68,x282,1.0,43.086
25,753,3468,ERZURUM,AZİZİYE,Sunflower,8.47,8.96,x291,1.0,75.89120000000001
25,753,3469,ERZURUM,AZİZİYE,Wheat,6.8,15.98,x306,1.0,108.664
25,753,3470,ERZURUM,AZİZİYE,Peanut,8.61,7.64,x332,1.0,65.78039999999999
25,635,3471,ERZURUM,ÇAT,Potato,4.18,13.89,x351,1.0,58.0602
25,635,3472,ERZURUM,ÇAT,Chickpea,7.37,17.21,x362,1.0,126.83770000000001
25,635,3473,ERZURUM,ÇAT,Sugarbeet,10.14,2.53,x381,1.0,25.6542
25,635,3474,ERZURUM,ÇAT,Canola,8.37,27.95,x404,1.0,233.94149999999996
25,635,3475,ERZURUM,ÇAT,Potato,8.16,13.37,x419,1.0,109.0992
25,635,3476,ERZURUM,ÇAT,Onion,5.76,36.98,x439,1.0,213.00479999999996
25,635,3477,ERZURUM,ÇAT,Lentil,9.38,29.36,x446,1.0,275.39680000000004
25,635,3478,ERZURUM,ÇAT,Canola,7.1,6.26,x472,1.0,44.446
25,635,3479,ERZURUM,ÇAT,Tomato,8.39,28.94,x492,1.0,242.80660000000003
25,635,3480,ERZURUM,ÇAT,Peanut,8.97,8.37,x502,1.0,75.0789
25,616,3481,ERZURUM,HINIS,Potato,6.11,17.59,x521,1.0,107.4749
25,616,3482,ERZURUM,HINIS,Chickpea,7.21,2.96,x532,1.0,21.3416
25,616,3483,ERZURUM,HINIS,Barley,5.86,12.84,x545,1.0,75.2424
25,616,3484,ERZURUM,HINIS,Potato,10.79,16.99,x572,1.0,183.32209999999998
